TWEET,HASHTAG,position_in_tweet,is_promoted
T0000365,H00343,1,False
T0000366,H00351,1,False
T0000366,H00409,2,False
T0000366,H00233,3,False
T0000366,H00044,4,False
T0000366,H00215,5,False
T0000367,H00173,1,False
T0000367,H00179,2,False
T0000367,H00088,3,False
T0000367,H00073,4,False
T0000368,H00433,1,False
T0000368,H00217,2,False
T0000368,H00162,3,False
T0000368,H00203,4,False
T0000369,H00018,1,False
T0000369,H00456,2,False
T0000370,H00018,1,False
T0000370,H00003,2,False
T0000370,H00497,3,False
T0000371,H00310,1,False
T0000371,H00028,2,False
T0000371,H00152,3,False
T0000371,H00103,4,False
T0000372,H00288,1,False
T0000372,H00386,2,False
T0000373,H00154,1,False
T0000373,H00181,2,False
T0000373,H00444,3,True
T0000373,H00179,4,False
T0000374,H00494,1,False
T0000374,H00371,2,True
T0000374,H00024,3,False
T0000375,H00451,1,False
T0000375,H00279,2,False
T0000376,H00109,1,False
T0000377,H00332,1,False
T0000377,H00143,2,False
T0000378,H00190,1,False
T0000378,H00003,2,False
T0000378,H00051,3,False
T0000379,H00024,1,False
T0000379,H00037,2,False
T0000379,H00179,3,False
T0000380,H00281,1,False
T0000380,H00045,2,False
T0000380,H00402,3,False
T0000381,H00196,1,False
T0000381,H00223,2,False
T0000382,H00220,1,False
T0000382,H00169,2,False
T0000382,H00043,3,False
T0000383,H00332,1,False
T0000384,H00288,1,False
T0000384,H00267,2,False
T0000384,H00224,3,True
T0000384,H00269,4,False
T0000385,H00386,1,False
T0000385,H00220,2,False
T0000385,H00003,3,False
T0000385,H00252,4,False
T0000385,H00030,5,False
T0000386,H00416,1,False
T0000386,H00322,2,False
T0000386,H00358,3,False
T0000387,H00472,1,False
T0000387,H00181,2,False
T0000388,H00091,1,False
T0000388,H00380,2,False
T0000388,H00051,3,False
T0000388,H00358,4,False
T0000389,H00395,1,False
T0000389,H00179,2,False
T0000390,H00473,1,False
T0000390,H00351,2,False
T0000390,H00162,3,False
T0000391,H00075,1,False
T0000392,H00305,1,False
T0000392,H00487,2,False
T0000392,H00451,3,False
T0000392,H00343,4,False
T0000393,H00183,1,False
T0000393,H00103,2,False
T0000393,H00091,3,False
T0000394,H00119,1,False
T0000394,H00064,2,False
T0000394,H00169,3,False
T0000395,H00169,1,False
T0000395,H00205,2,False
T0000395,H00198,3,False
T0000395,H00095,4,False
T0000395,H00384,5,False
T0000396,H00462,1,False
T0000396,H00190,2,False
T0000396,H00091,3,False
T0000398,H00122,1,False
T0000398,H00089,2,False
T0000398,H00269,3,False
T0000398,H00474,4,False
T0000398,H00494,5,False
T0000400,H00456,1,False
T0000400,H00037,2,False
T0000400,H00402,3,False
T0000401,H00487,1,False
T0000401,H00268,2,False
T0000401,H00003,3,False
T0000402,H00268,1,False
T0000402,H00194,2,False
T0000402,H00121,3,False
T0000402,H00446,4,False
T0000402,H00386,5,True
T0000403,H00423,1,False
T0000403,H00212,2,True
T0000403,H00258,3,True
T0000403,H00177,4,False
T0000404,H00298,1,False
T0000404,H00446,2,False
T0000404,H00496,3,False
T0000404,H00280,4,False
T0000405,H00245,1,False
T0000405,H00474,2,False
T0000405,H00258,3,False
T0000405,H00165,4,False
T0000406,H00326,1,False
T0000406,H00308,2,False
T0000407,H00334,1,False
T0000407,H00430,2,False
T0000407,H00402,3,False
T0000407,H00358,4,False
T0000408,H00414,1,False
T0000408,H00177,2,False
T0000408,H00471,3,False
T0000409,H00121,1,False
T0000409,H00326,2,False
T0000410,H00111,1,False
T0000411,H00428,1,False
T0000411,H00217,2,False
T0000411,H00058,3,False
T0000411,H00037,4,False
T0000412,H00472,1,False
T0000412,H00456,2,False
T0000412,H00337,3,False
T0000412,H00138,4,False
T0000412,H00005,5,False
T0000413,H00210,1,False
T0000413,H00064,2,False
T0000413,H00463,3,False
T0000413,H00165,4,False
T0000414,H00381,1,False
T0000414,H00402,2,False
T0000414,H00494,3,False
T0000414,H00188,4,False
T0000415,H00225,1,False
T0000415,H00442,2,False
T0000416,H00111,1,False
T0000416,H00245,2,False
T0000417,H00470,1,False
T0000417,H00494,2,False
T0000417,H00239,3,False
T0000418,H00348,1,False
T0000419,H00399,1,False
T0000419,H00326,2,False
T0000419,H00005,3,False
T0000419,H00239,4,False
T0000420,H00176,1,False
T0000421,H00430,1,False
T0000421,H00281,2,False
T0000421,H00030,3,False
T0000422,H00218,1,False
T0000422,H00442,2,True
T0000423,H00198,1,False
T0000424,H00122,1,False
T0000424,H00258,2,False
T0000424,H00267,3,False
T0000425,H00159,1,False
T0000425,H00232,2,False
T0000426,H00472,1,False
T0000427,H00456,1,True
T0000427,H00470,2,False
T0000427,H00421,3,False
T0000428,H00335,1,False
T0000428,H00058,2,False
T0000428,H00043,3,False
T0000429,H00158,1,False
T0000430,H00409,1,False
T0000430,H00103,2,False
T0000430,H00413,3,False
T0000431,H00428,1,False
T0000431,H00070,2,False
T0000432,H00418,1,False
T0000432,H00494,2,False
T0000433,H00306,1,False
T0000433,H00231,2,False
T0000433,H00220,3,False
T0000433,H00011,4,False
T0000434,H00487,1,False
T0000434,H00154,2,False
T0000434,H00305,3,False
T0000435,H00223,1,False
T0000435,H00409,2,False
T0000436,H00306,1,False
T0000436,H00084,2,False
T0000436,H00198,3,False
T0000436,H00384,4,False
T0000437,H00032,1,False
T0000437,H00226,2,False
T0000437,H00070,3,False
T0000437,H00417,4,False
T0000437,H00188,5,False
T0000438,H00278,1,False
T0000438,H00433,2,False
T0000439,H00281,1,False
T0000440,H00418,1,False
T0000440,H00421,2,False
T0000440,H00409,3,False
T0000441,H00054,1,False
T0000441,H00003,2,True
T0000441,H00337,3,False
T0000441,H00173,4,False
T0000442,H00409,1,True
T0000442,H00446,2,False
T0000442,H00330,3,False
T0000443,H00178,1,False
T0000443,H00444,2,False
T0000443,H00179,3,False
T0000443,H00369,4,False
T0000444,H00192,1,False
T0000444,H00220,2,False
T0000444,H00233,3,False
T0000445,H00198,1,False
T0000445,H00446,2,False
T0000445,H00330,3,False
T0000445,H00305,4,False
T0000445,H00451,5,True
T0000446,H00334,1,True
T0000446,H00478,2,False
T0000446,H00462,3,False
T0000446,H00171,4,False
T0000446,H00225,5,False
T0000447,H00030,1,True
T0000448,H00039,1,False
T0000448,H00326,2,False
T0000448,H00009,3,False
T0000449,H00496,1,False
T0000449,H00281,2,False
T0000449,H00059,3,False
T0000450,H00484,1,False
T0000450,H00176,2,False
T0000450,H00208,3,True
T0000451,H00233,1,False
T0000451,H00409,2,False
T0000451,H00496,3,False
T0000451,H00010,4,False
T0000451,H00188,5,False
T0000452,H00335,1,False
T0000452,H00233,2,False
T0000453,H00308,1,False
T0000453,H00484,2,False
T0000453,H00192,3,False
T0000454,H00158,1,False
T0000454,H00220,2,False
T0000454,H00166,3,False
T0000454,H00487,4,False
T0000454,H00496,5,True
T0000455,H00347,1,False
T0000456,H00042,1,False
T0000456,H00075,2,False
T0000456,H00451,3,False
T0000456,H00058,4,False
T0000456,H00395,5,False
T0000457,H00009,1,False
T0000457,H00373,2,True
T0000457,H00323,3,False
T0000457,H00256,4,False
T0000458,H00402,1,False
T0000458,H00188,2,False
T0000459,H00245,1,False
T0000459,H00176,2,False
T0000460,H00218,1,False
T0000460,H00043,2,False
T0000461,H00463,1,False
T0000461,H00006,2,False
T0000462,H00188,1,False
T0000462,H00058,2,False
T0000462,H00466,3,False
T0000463,H00416,1,False
T0000463,H00258,2,True
T0000463,H00176,3,False
T0000463,H00308,4,False
T0000463,H00011,5,False
T0000464,H00395,1,False
T0000464,H00188,2,True
T0000465,H00010,1,False
T0000465,H00171,2,False
T0000466,H00344,1,False
T0000466,H00010,2,False
T0000467,H00064,1,False
T0000467,H00171,2,False
T0000467,H00279,3,False
T0000467,H00018,4,False
T0000467,H00284,5,False
T0000468,H00179,1,False
T0000468,H00183,2,False
T0000468,H00496,3,False
T0000469,H00159,1,False
T0000469,H00181,2,False
T0000470,H00399,1,False
T0000470,H00351,2,False
T0000470,H00268,3,False
T0000470,H00380,4,False
T0000471,H00267,1,False
T0000471,H00121,2,False
T0000471,H00188,3,False
T0000471,H00430,4,False
T0000471,H00326,5,False
T0000472,H00323,1,False
T0000472,H00176,2,False
T0000472,H00158,3,False
T0000473,H00205,1,False
T0000473,H00381,2,False
T0000474,H00075,1,False
T0000474,H00043,2,False
T0000475,H00484,1,False
T0000475,H00212,2,False
T0000476,H00416,1,False
T0000476,H00473,2,True
T0000477,H00268,1,False
T0000477,H00166,2,False
T0000478,H00258,1,False
T0000478,H00433,2,False
T0000478,H00059,3,False
T0000478,H00347,4,False
T0000478,H00073,5,False
T0000479,H00322,1,False
T0000480,H00159,1,False
T0000480,H00496,2,False
T0000480,H00226,3,False
T0000482,H00310,1,False
T0000482,H00217,2,False
T0000483,H00103,1,False
T0000483,H00231,2,False
T0000483,H00371,3,False
T0000483,H00169,4,False
T0000484,H00418,1,False
T0000484,H00279,2,False
T0000485,H00284,1,False
T0000485,H00497,2,False
T0000485,H00358,3,False
T0000485,H00306,4,False
T0000485,H00487,5,False
T0000486,H00111,1,False
T0000487,H00409,1,False
T0000488,H00485,1,False
T0000488,H00042,2,False
T0000488,H00470,3,False
T0000488,H00414,4,False
T0000489,H00224,1,False
T0000489,H00091,2,False
T0000489,H00018,3,False
T0000489,H00198,4,False
T0000489,H00374,5,False
T0000490,H00122,1,False
T0000490,H00330,2,False
T0000490,H00388,3,True
T0000490,H00203,4,False
T0000490,H00446,5,False
T0000491,H00121,1,False
T0000491,H00269,2,False
T0000491,H00064,3,False
T0000491,H00416,4,False
T0000492,H00409,1,False
T0000492,H00088,2,False
T0000492,H00051,3,False
T0000492,H00395,4,False
T0000492,H00018,5,False
T0000493,H00496,1,False
T0000493,H00416,2,False
T0000493,H00347,3,False
T0000493,H00009,4,False
T0000494,H00409,1,False
T0000495,H00381,1,False
T0000495,H00314,2,False
T0000495,H00233,3,False
T0000495,H00268,4,False
T0000496,H00418,1,False
T0000496,H00042,2,False
T0000496,H00239,3,False
T0000497,H00030,1,False
T0000497,H00322,2,False
T0000497,H00267,3,False
T0000499,H00171,1,False
T0000499,H00239,2,False
T0000499,H00417,3,False
T0000500,H00381,1,False
T0000500,H00103,2,False
T0000500,H00343,3,False
T0000500,H00344,4,False
T0000501,H00073,1,False
T0000501,H00232,2,False
T0000501,H00417,3,False
T0000501,H00215,4,False
T0000502,H00330,1,False
T0000502,H00154,2,False
T0000503,H00494,1,False
T0000504,H00190,1,False
T0000504,H00414,2,False
T0000504,H00469,3,False
T0000505,H00494,1,False
T0000505,H00223,2,False
T0000506,H00198,1,False
T0000506,H00179,2,False
T0000506,H00194,3,False
T0000506,H00371,4,False
T0000507,H00059,1,False
T0000507,H00332,2,False
T0000508,H00103,1,False
T0000509,H00095,1,False
T0000509,H00075,2,False
T0000509,H00399,3,False
T0000510,H00416,1,False
T0000510,H00472,2,False
T0000510,H00485,3,False
T0000511,H00351,1,False
T0000511,H00003,2,False
T0000512,H00011,1,False
T0000513,H00279,1,False
T0000513,H00351,2,False
T0000513,H00323,3,False
T0000514,H00423,1,False
T0000514,H00051,2,False
T0000514,H00347,3,False
T0000514,H00239,4,False
T0000514,H00119,5,False
T0000515,H00166,1,False
T0000515,H00044,2,False
T0000515,H00463,3,False
T0000515,H00043,4,False
T0000515,H00485,5,False
T0000516,H00119,1,False
T0000516,H00462,2,False
T0000516,H00203,3,False
T0000516,H00075,4,False
T0000517,H00414,1,False
T0000517,H00388,2,False
T0000517,H00335,3,False
T0000517,H00058,4,False
T0000518,H00466,1,False
T0000518,H00446,2,True
T0000519,H00111,1,False
T0000519,H00210,2,False
T0000520,H00343,1,False
T0000520,H00159,2,False
T0000520,H00456,3,False
T0000521,H00032,1,False
T0000521,H00497,2,False
T0000521,H00395,3,True
T0000521,H00233,4,False
T0000522,H00011,1,False
T0000522,H00348,2,False
T0000523,H00409,1,False
T0000523,H00344,2,False
T0000523,H00451,3,False
T0000524,H00140,1,False
T0000524,H00446,2,False
T0000525,H00147,1,False
T0000525,H00321,2,False
T0000525,H00179,3,False
T0000526,H00462,1,False
T0000526,H00278,2,False
T0000526,H00332,3,False
T0000526,H00045,4,False
T0000527,H00231,1,False
T0000527,H00178,2,False
T0000527,H00166,3,False
T0000527,H00245,4,True
T0000528,H00018,1,False
T0000528,H00381,2,False
T0000528,H00073,3,False
T0000528,H00351,4,False
T0000529,H00203,1,False
T0000529,H00212,2,False
T0000530,H00381,1,False
T0000530,H00088,2,False
T0000530,H00280,3,False
T0000530,H00188,4,False
T0000531,H00196,1,False
T0000531,H00218,2,True
T0000532,H00111,1,False
T0000532,H00279,2,True
T0000532,H00256,3,False
T0000532,H00308,4,False
T0000533,H00084,1,False
T0000533,H00194,2,False
T0000534,H00478,1,False
T0000534,H00470,2,False
T0000534,H00371,3,False
T0000535,H00469,1,False
T0000535,H00258,2,False
T0000535,H00020,3,False
T0000536,H00335,1,False
T0000537,H00058,1,False
T0000537,H00140,2,False
T0000537,H00269,3,False
T0000537,H00322,4,False
T0000537,H00231,5,False
T0000538,H00217,1,False
T0000538,H00485,2,False
T0000538,H00430,3,False
T0000539,H00239,1,False
T0000539,H00208,2,False
T0000540,H00269,1,True
T0000540,H00010,2,False
T0000541,H00323,1,False
T0000541,H00058,2,False
T0000541,H00433,3,False
T0000541,H00018,4,False
T0000542,H00413,1,False
T0000543,H00147,1,False
T0000543,H00347,2,False
T0000543,H00181,3,False
T0000544,H00103,1,False
T0000544,H00310,2,False
T0000544,H00358,3,False
T0000545,H00337,1,False
T0000545,H00039,2,False
T0000546,H00331,1,False
T0000547,H00380,1,False
T0000547,H00162,2,False
T0000547,H00084,3,False
T0000548,H00109,1,False
T0000548,H00143,2,False
T0000549,H00159,1,False
T0000550,H00037,1,False
T0000550,H00380,2,False
T0000551,H00416,1,False
T0000551,H00344,2,False
T0000551,H00351,3,True
T0000552,H00010,1,False
T0000553,H00020,1,False
T0000553,H00215,2,False
T0000553,H00147,3,False
T0000553,H00028,4,True
T0000553,H00284,5,False
T0000554,H00044,1,False
T0000554,H00306,2,False
T0000554,H00284,3,False
T0000554,H00203,4,False
T0000555,H00308,1,True
T0000555,H00121,2,False
T0000556,H00020,1,False
T0000556,H00478,2,True
T0000557,H00203,1,False
T0000557,H00152,2,False
T0000557,H00267,3,False
T0000557,H00305,4,False
T0000557,H00423,5,False
T0000558,H00147,1,False
T0000558,H00073,2,True
T0000558,H00418,3,False
T0000559,H00388,1,False
T0000559,H00428,2,False
T0000559,H00215,3,False
T0000559,H00308,4,False
T0000559,H00471,5,False
T0000560,H00018,1,False
T0000560,H00478,2,False
T0000560,H00472,3,False
T0000560,H00010,4,False
T0000561,H00417,1,False
T0000562,H00073,1,False
T0000562,H00402,2,True
T0000562,H00042,3,False
T0000562,H00409,4,False
T0000563,H00421,1,False
T0000563,H00178,2,False
T0000563,H00212,3,False
T0000564,H00484,1,False
T0000564,H00308,2,False
T0000564,H00463,3,False
T0000564,H00373,4,False
T0000565,H00009,1,False
T0000565,H00181,2,False
T0000567,H00194,1,False
T0000567,H00373,2,False
T0000568,H00399,1,False
T0000568,H00484,2,False
T0000569,H00171,1,False
T0000569,H00138,2,False
T0000569,H00473,3,False
T0000570,H00384,1,False
T0000571,H00044,1,False
T0000571,H00284,2,False
T0000571,H00417,3,False
T0000571,H00166,4,False
T0000571,H00388,5,False
T0000572,H00171,1,False
T0000573,H00169,1,False
T0000573,H00388,2,True
T0000573,H00158,3,False
T0000573,H00484,4,False
T0000574,H00374,1,True
T0000574,H00122,2,False
T0000574,H00322,3,False
T0000574,H00421,4,True
T0000574,H00388,5,False
T0000575,H00171,1,False
T0000576,H00162,1,False
T0000576,H00298,2,False
T0000577,H00173,1,False
T0000577,H00308,2,False
T0000577,H00252,3,False
T0000577,H00164,4,False
T0000578,H00006,1,False
T0000578,H00192,2,False
T0000578,H00321,3,False
T0000578,H00183,4,False
T0000579,H00326,1,False
T0000580,H00020,1,False
T0000581,H00267,1,False
T0000582,H00463,1,False
T0000582,H00335,2,False
T0000582,H00279,3,False
T0000583,H00143,1,False
T0000584,H00162,1,False
T0000584,H00371,2,False
T0000584,H00280,3,False
T0000585,H00049,1,False
T0000585,H00042,2,False
T0000586,H00334,1,False
T0000586,H00409,2,True
T0000586,H00010,3,False
T0000586,H00111,4,False
T0000587,H00247,1,True
T0000587,H00154,2,False
T0000587,H00009,3,False
T0000587,H00070,4,False
T0000588,H00417,1,False
T0000588,H00322,2,False
T0000588,H00215,3,False
T0000588,H00466,4,True
T0000589,H00484,1,True
T0000590,H00162,1,False
T0000590,H00384,2,False
T0000590,H00215,3,False
T0000590,H00371,4,False
T0000590,H00268,5,False
T0000591,H00179,1,True
T0000591,H00028,2,False
T0000591,H00221,3,False
T0000592,H00451,1,False
T0000592,H00178,2,False
T0000592,H00473,3,False
T0000592,H00399,4,False
T0000592,H00409,5,False
T0000593,H00194,1,False
T0000593,H00253,2,False
T0000593,H00064,3,False
T0000594,H00331,1,False
T0000594,H00049,2,False
T0000594,H00118,3,False
T0000595,H00463,1,False
T0000595,H00223,2,False
T0000595,H00347,3,False
T0000595,H00380,4,False
T0000596,H00169,1,False
T0000596,H00343,2,False
T0000597,H00247,1,False
T0000598,H00344,1,False
T0000599,H00226,1,False
T0000599,H00231,2,True
T0000599,H00091,3,False
T0000599,H00205,4,False
T0000600,H00109,1,False
T0000600,H00196,2,False
T0000600,H00158,3,False
T0000600,H00388,4,False
T0000600,H00103,5,False
T0000601,H00380,1,False
T0000601,H00358,2,False
T0000601,H00020,3,False
T0000601,H00164,4,False
T0000602,H00173,1,False
T0000602,H00326,2,False
T0000602,H00196,3,False
T0000602,H00331,4,False
T0000602,H00381,5,False
T0000603,H00018,1,False
T0000603,H00358,2,False
T0000603,H00210,3,False
T0000603,H00253,4,True
T0000603,H00032,5,False
T0000604,H00190,1,False
T0000604,H00010,2,False
T0000604,H00024,3,False
T0000605,H00267,1,True
T0000605,H00347,2,False
T0000606,H00059,1,False
T0000606,H00030,2,False
T0000606,H00247,3,False
T0000607,H00159,1,False
T0000607,H00196,2,False
T0000608,H00256,1,False
T0000608,H00084,2,False
T0000609,H00177,1,False
T0000609,H00409,2,False
T0000609,H00049,3,False
T0000609,H00256,4,False
T0000610,H00474,1,False
T0000611,H00471,1,False
T0000612,H00305,1,False
T0000612,H00348,2,False
T0000612,H00239,3,False
T0000612,H00181,4,False
T0000613,H00344,1,False
T0000613,H00430,2,False
T0000614,H00210,1,False
T0000614,H00183,2,False
T0000614,H00298,3,False
T0000615,H00020,1,False
T0000615,H00322,2,False
T0000616,H00231,1,False
T0000616,H00323,2,False
T0000616,H00223,3,False
T0000617,H00478,1,False
T0000617,H00049,2,False
T0000618,H00088,1,False
T0000618,H00147,2,False
T0000618,H00413,3,False
T0000618,H00388,4,False
T0000619,H00469,1,False
T0000619,H00418,2,False
T0000619,H00314,3,False
T0000619,H00169,4,False
T0000619,H00049,5,False
T0000620,H00381,1,False
T0000620,H00288,2,False
T0000620,H00258,3,False
T0000620,H00369,4,False
T0000621,H00121,1,False
T0000621,H00171,2,False
T0000621,H00140,3,False
T0000621,H00041,4,False
T0000621,H00037,5,False
T0000622,H00326,1,True
T0000622,H00484,2,False
T0000622,H00088,3,False
T0000622,H00003,4,False
T0000622,H00232,5,False
T0000623,H00371,1,False
T0000623,H00218,2,True
T0000624,H00058,1,False
T0000624,H00210,2,False
T0000624,H00205,3,False
T0000624,H00331,4,False
T0000625,H00369,1,False
T0000625,H00344,2,False
T0000625,H00011,3,False
T0000626,H00462,1,False
T0000626,H00169,2,False
T0000627,H00203,1,False
T0000627,H00369,2,False
T0000627,H00143,3,False
T0000627,H00334,4,False
T0000628,H00215,1,True
T0000628,H00183,2,False
T0000629,H00042,1,False
T0000630,H00020,1,False
T0000630,H00381,2,False
T0000630,H00042,3,False
T0000630,H00208,4,False
T0000631,H00456,1,False
T0000631,H00334,2,False
T0000632,H00343,1,False
T0000632,H00335,2,False
T0000633,H00088,1,False
T0000633,H00221,2,False
T0000633,H00321,3,False
T0000633,H00122,4,False
T0000633,H00386,5,False
T0000634,H00374,1,False
T0000635,H00140,1,False
T0000635,H00018,2,False
T0000635,H00165,3,False
T0000635,H00231,4,False
T0000636,H00446,1,False
T0000636,H00239,2,False
T0000636,H00331,3,False
T0000637,H00045,1,False
T0000637,H00421,2,False
T0000637,H00196,3,False
T0000637,H00215,4,False
T0000637,H00037,5,False
T0000638,H00413,1,False
T0000638,H00210,2,False
T0000638,H00417,3,False
T0000639,H00192,1,True
T0000639,H00045,2,False
T0000639,H00118,3,False
T0000640,H00183,1,False
T0000640,H00138,2,False
T0000640,H00470,3,False
T0000641,H00192,1,False
T0000641,H00351,2,False
T0000641,H00326,3,False
T0000641,H00373,4,False
T0000643,H00070,1,False
T0000643,H00371,2,False
