USER,TWEET,engagement_type,engaged_at,is_organic
U000248,T0001916,like,2024-12-05 20:33:59,True
U000612,T0004964,like,2022-10-05 06:56:58,True
U000465,T0003099,like,2024-07-14 06:45:13,True
U000705,T0002816,retweet,2022-01-18 16:04:00,True
U000615,T0000561,reply,2022-07-24 21:12:19,False
U000671,T0003000,retweet,2023-11-25 05:15:22,False
U000313,T0004196,like,2023-01-01 11:03:54,True
U000430,T0003028,reply,2023-12-24 09:55:32,True
U000400,T0003188,reply,2024-01-14 09:39:24,True
U000874,T0001804,like,2022-05-15 16:43:47,True
U000048,T0000684,retweet,2024-10-12 10:52:22,True
U000638,T0002819,retweet,2023-01-13 05:34:43,True
U000561,T0004983,quote,2023-08-29 21:29:56,False
U000645,T0004902,reply,2023-07-16 06:10:56,True
U000251,T0004837,retweet,2024-04-08 14:10:24,False
U000244,T0001860,like,2023-02-18 22:42:22,True
U000331,T0003996,like,2025-02-18 23:29:29,True
U000987,T0001599,retweet,2024-01-05 09:18:26,True
U000785,T0004978,like,2025-03-24 17:12:19,True
U000751,T0002269,like,2024-04-18 06:21:26,True
U000398,T0000910,retweet,2024-07-19 21:03:45,True
U000311,T0001455,like,2023-05-12 03:14:10,True
U000626,T0002424,retweet,2024-08-31 22:28:25,True
U000231,T0003558,retweet,2025-05-25 07:09:20,True
U000432,T0002847,reply,2022-04-14 09:21:15,True
U000143,T0003467,retweet,2022-09-08 13:49:40,True
U000229,T0002156,reply,2025-09-23 15:37:34,True
U000844,T0003171,like,2023-05-03 20:30:03,True
U000621,T0004856,quote,2025-07-10 03:49:29,True
U000257,T0003984,like,2025-06-01 08:57:50,True
U000394,T0002891,retweet,2024-02-14 22:18:10,False
U000113,T0001660,retweet,2025-02-19 12:41:37,True
U000640,T0002436,reply,2025-04-14 21:08:47,True
U000669,T0001455,like,2024-08-07 06:19:00,True
U000190,T0002508,like,2025-02-08 02:05:53,True
U000734,T0004462,like,2024-08-13 15:59:11,True
U000572,T0002961,retweet,2024-10-11 05:13:35,True
U000787,T0002393,like,2022-08-05 18:33:11,True
U000080,T0003188,retweet,2022-09-15 01:42:19,True
U000064,T0000964,retweet,2025-01-29 12:06:54,True
U000330,T0003739,retweet,2025-09-02 08:00:10,True
U000671,T0000564,like,2023-10-02 14:31:43,True
U000783,T0000369,like,2022-04-18 05:05:06,True
U000229,T0004667,retweet,2023-11-08 08:28:16,True
U000795,T0002186,like,2023-03-27 07:23:45,True
U000820,T0000426,retweet,2023-11-23 17:29:18,True
U000291,T0004018,like,2023-05-12 20:49:16,True
U000685,T0000944,like,2025-07-12 11:11:06,True
U000155,T0001123,like,2023-12-22 10:01:58,True
U000818,T0003868,reply,2024-01-23 14:00:49,True
U000901,T0004553,reply,2022-07-06 07:41:55,True
U000347,T0001972,like,2022-11-30 06:56:58,True
U000377,T0004122,reply,2024-11-28 23:09:39,True
U000007,T0000757,reply,2024-11-19 20:54:09,False
U000785,T0002636,like,2025-04-26 14:13:26,True
U000870,T0001451,like,2024-06-29 19:50:02,True
U000975,T0001420,like,2023-05-03 08:25:22,True
U000731,T0000088,quote,2023-05-29 02:32:25,True
U000704,T0003348,retweet,2022-01-13 12:20:37,True
U000944,T0000368,like,2024-11-11 17:32:29,True
U000883,T0000003,retweet,2023-10-11 15:30:09,True
U000723,T0003821,retweet,2023-07-21 18:57:32,True
U000790,T0001122,retweet,2025-10-21 07:59:20,False
U000846,T0001998,like,2024-01-07 18:06:06,True
U000953,T0000860,reply,2023-03-04 12:09:32,True
U000100,T0001851,retweet,2022-08-06 11:47:21,True
U000476,T0003297,like,2022-10-18 08:09:36,True
U000913,T0000064,like,2022-06-09 19:48:09,True
U000865,T0002292,like,2024-04-12 08:45:25,True
U000694,T0003132,like,2022-02-01 07:59:57,True
U000335,T0004724,like,2023-07-09 16:20:56,True
U000186,T0001307,like,2025-01-29 09:54:53,True
U000215,T0002419,like,2024-03-17 08:26:42,False
U000829,T0002024,like,2023-01-07 16:18:05,True
U000749,T0002714,retweet,2023-09-14 14:40:02,True
U000798,T0000475,like,2025-07-21 22:45:35,False
U000480,T0003174,like,2022-04-12 18:14:49,True
U000003,T0002364,like,2024-10-14 09:09:35,True
U000910,T0001773,like,2022-09-10 18:59:33,False
U000690,T0002784,like,2024-09-23 00:33:07,True
U000187,T0004382,retweet,2022-04-28 23:01:56,False
U000238,T0003853,like,2022-11-12 12:35:19,True
U000476,T0003878,reply,2023-01-11 20:35:52,False
U000950,T0002071,like,2024-02-15 23:03:41,True
U000271,T0002630,like,2022-03-07 04:02:05,True
U000346,T0004999,like,2024-04-21 06:55:59,True
U000070,T0004061,retweet,2024-11-09 10:32:37,True
U000068,T0002654,retweet,2022-06-15 19:43:57,True
U000009,T0004790,like,2025-09-06 22:03:15,True
U000158,T0001670,like,2024-10-10 11:40:28,True
U000483,T0000868,reply,2022-05-18 06:58:37,False
U000804,T0002264,like,2025-08-01 05:49:59,False
U000655,T0000585,retweet,2022-06-25 20:24:46,True
U000950,T0000665,reply,2024-01-26 23:20:10,True
U000391,T0002378,like,2024-01-07 05:26:20,False
U000327,T0000715,like,2022-01-15 04:17:50,True
U000988,T0001708,retweet,2024-02-23 04:51:24,True
U000095,T0003885,retweet,2023-08-15 23:28:17,False
U000593,T0004022,like,2024-01-10 09:15:15,False
U000055,T0001670,like,2023-09-15 17:10:58,False
U000400,T0000564,like,2024-08-27 02:59:35,True
U000991,T0003348,like,2022-02-02 00:57:00,True
U000724,T0001852,like,2023-04-10 03:42:09,True
U000867,T0004005,like,2024-06-15 16:54:32,True
U000329,T0001231,retweet,2022-10-15 03:13:04,True
U000853,T0001795,like,2023-11-02 15:24:24,True
U000828,T0004445,quote,2023-08-05 07:48:31,True
U000723,T0003326,like,2024-02-25 00:44:15,True
U000290,T0003617,reply,2024-07-20 12:19:44,True
U000453,T0001144,like,2024-11-05 08:47:49,False
U000402,T0001146,reply,2024-03-10 18:24:14,True
U000912,T0001682,retweet,2024-01-15 21:20:25,True
U000519,T0002667,like,2025-06-08 20:04:35,True
U000356,T0002550,like,2023-11-04 19:00:26,True
U000917,T0002807,like,2025-08-04 19:11:04,True
U000739,T0002081,quote,2024-02-01 18:18:11,True
U000716,T0001779,quote,2022-08-08 03:59:04,True
U000161,T0003786,like,2024-02-11 14:01:30,True
U000558,T0001868,reply,2025-03-07 10:44:04,False
U000031,T0003284,retweet,2022-02-22 05:19:28,True
U000811,T0001411,like,2024-08-16 12:06:59,True
U000396,T0003868,like,2022-11-13 14:31:26,True
U000435,T0003882,like,2022-04-29 20:10:56,True
U000950,T0001824,like,2022-01-02 02:52:39,True
U000119,T0003940,like,2025-07-27 07:54:49,False
U000044,T0001225,reply,2022-03-27 21:44:58,True
U000879,T0001871,retweet,2023-05-13 18:32:07,True
U000753,T0003115,quote,2024-04-02 09:06:28,False
U000734,T0004857,like,2023-12-30 15:54:17,True
U000911,T0003923,retweet,2023-06-27 02:49:14,True
U000506,T0002069,reply,2025-09-30 17:09:25,False
U000628,T0002686,like,2022-03-27 01:51:56,True
U000308,T0004414,reply,2024-11-16 05:37:24,False
U000723,T0003605,like,2022-10-07 04:01:13,False
U000365,T0002090,reply,2022-10-01 22:19:55,True
U000793,T0004079,retweet,2025-08-26 19:21:02,True
U000676,T0002970,retweet,2023-08-07 09:57:39,True
U000505,T0003657,like,2022-04-28 14:59:57,True
U000456,T0002364,like,2024-06-24 19:30:45,True
U000640,T0004828,like,2025-11-08 09:33:16,False
U000094,T0002128,like,2024-09-12 09:01:12,False
U000949,T0002310,like,2023-06-26 06:01:28,True
U000260,T0000676,reply,2024-09-09 06:08:39,True
U000975,T0002017,retweet,2025-07-12 15:04:52,True
U000027,T0002530,retweet,2022-05-21 14:16:35,True
U000278,T0003618,like,2023-09-17 11:26:46,True
U000275,T0001271,like,2022-10-06 23:51:38,True
U000533,T0002060,like,2024-07-25 20:53:30,False
U000580,T0003339,retweet,2025-06-14 03:39:32,True
U000684,T0004769,like,2023-07-15 15:28:08,True
U000501,T0003394,retweet,2024-09-08 11:37:34,True
U000272,T0003838,like,2022-09-19 19:33:18,False
U000977,T0000943,reply,2025-11-03 06:35:00,True
U000362,T0001237,like,2024-09-07 16:35:25,True
U000508,T0002082,reply,2023-06-06 04:25:33,True
U000303,T0000425,like,2024-03-30 09:34:57,True
U000448,T0004223,retweet,2025-05-20 01:17:34,True
U000614,T0001323,retweet,2024-05-10 18:10:36,True
U000498,T0003071,like,2024-11-27 13:50:55,False
U000140,T0001185,like,2025-08-04 02:35:34,True
U000090,T0003799,retweet,2023-03-05 03:23:05,True
U000312,T0003739,like,2023-08-14 21:51:23,False
U000429,T0002493,like,2022-02-26 00:16:47,True
U000604,T0001070,like,2023-02-17 01:10:23,False
U000643,T0000585,retweet,2023-08-11 02:47:47,True
U000389,T0001085,like,2024-01-26 08:33:36,True
U000825,T0000289,retweet,2023-06-01 04:19:49,False
U000301,T0004235,quote,2025-05-28 21:15:09,False
U000955,T0001033,like,2024-02-02 16:29:07,True
U000627,T0002206,retweet,2022-09-15 22:21:47,True
U000115,T0000273,like,2024-03-10 10:05:05,False
U000567,T0000342,retweet,2023-03-09 05:38:07,True
U000315,T0002128,reply,2022-02-11 20:49:05,True
U000493,T0002736,like,2025-10-19 00:09:28,True
U000392,T0002190,retweet,2025-10-31 08:18:54,True
U000604,T0004674,retweet,2024-09-27 18:35:40,True
U000380,T0004155,retweet,2022-08-07 18:15:32,True
U000182,T0002578,like,2024-01-03 12:49:20,True
U000131,T0000265,like,2022-08-26 06:56:31,True
U000598,T0004036,like,2024-10-28 23:03:54,True
U000550,T0003093,like,2021-12-31 01:37:55,True
U000830,T0003004,retweet,2022-08-04 02:16:14,True
U000208,T0001987,retweet,2023-05-14 17:47:20,True
U000107,T0001832,like,2025-11-21 05:50:34,True
U000016,T0004827,like,2022-11-20 23:25:38,False
U000128,T0003340,retweet,2023-09-19 00:55:12,True
U000634,T0003132,like,2023-09-10 23:34:55,False
U000555,T0003081,like,2024-07-09 12:13:29,True
U000128,T0001863,like,2022-12-11 09:56:18,True
U000702,T0000164,like,2022-02-27 03:40:34,True
U000814,T0001394,like,2024-06-11 04:43:51,True
U000287,T0001919,retweet,2023-06-27 16:10:11,False
U000794,T0002168,reply,2023-02-21 03:12:39,True
U000035,T0000159,like,2022-12-02 15:53:16,True
U000948,T0001467,retweet,2023-05-29 03:58:27,True
U000939,T0001045,quote,2025-07-31 05:30:55,True
U000966,T0003747,reply,2022-08-27 17:08:34,True
U000708,T0000218,like,2024-11-23 12:08:47,True
U000238,T0003042,like,2022-10-20 11:05:50,True
U000450,T0004274,like,2023-06-12 19:30:17,True
U000623,T0001549,like,2023-12-01 15:01:30,True
U000385,T0001863,like,2023-08-09 09:30:44,True
U000137,T0003883,like,2023-12-31 14:09:10,True
U000810,T0000049,like,2025-02-15 10:11:07,True
U000875,T0003726,like,2022-03-19 05:51:57,True
U000897,T0000584,quote,2021-12-20 09:09:02,True
U000011,T0003208,like,2024-06-18 02:48:58,False
U000330,T0004944,like,2024-12-02 19:16:18,True
U000225,T0000389,like,2023-03-16 16:02:23,True
U000042,T0001453,like,2022-03-08 22:15:03,False
U000529,T0001430,like,2023-12-24 02:19:10,False
U000549,T0002678,retweet,2022-10-02 17:37:21,True
U000823,T0003763,reply,2022-01-24 20:42:02,True
U000608,T0001849,like,2023-07-18 03:07:33,True
U000054,T0004516,quote,2023-01-08 14:56:51,True
U000917,T0001943,like,2024-01-27 03:37:58,True
U000592,T0001370,like,2024-06-01 08:39:12,True
U000387,T0002311,like,2022-05-02 04:25:19,True
U000036,T0002489,like,2021-12-15 17:14:10,True
U000853,T0003050,like,2023-07-26 07:59:38,True
U000765,T0002843,retweet,2023-03-27 06:18:44,False
U000550,T0000038,like,2022-02-13 09:44:21,True
U000326,T0004857,like,2023-06-13 19:59:34,True
U000313,T0002974,like,2023-08-18 19:14:57,True
U000202,T0002208,retweet,2025-08-06 14:11:30,True
U000395,T0002529,like,2023-04-17 14:21:51,True
U000735,T0000663,like,2024-11-18 08:09:47,True
U000305,T0004591,like,2022-05-31 18:17:33,False
U000036,T0002880,like,2025-11-29 14:38:06,True
U000913,T0003069,reply,2023-04-21 03:52:20,False
U000718,T0003356,like,2022-07-08 16:18:34,True
U000149,T0000839,like,2025-11-19 14:16:26,False
U000991,T0001888,like,2023-11-20 14:50:08,True
U000263,T0004472,retweet,2025-10-24 00:31:10,True
U000784,T0004223,like,2025-11-12 11:53:50,False
U000544,T0000986,like,2024-03-23 16:48:06,True
U000007,T0004917,like,2022-08-21 10:45:29,True
U000162,T0000164,like,2022-05-28 04:41:56,False
U000817,T0001185,like,2023-06-16 17:47:11,True
U000146,T0002587,like,2022-03-06 10:42:30,True
U000357,T0001329,like,2024-08-30 21:50:35,True
U000105,T0001250,retweet,2025-05-25 04:56:49,True
U000531,T0004254,like,2025-10-17 20:19:31,True
U000747,T0004864,retweet,2025-05-10 22:32:09,False
U000891,T0000064,like,2022-10-29 19:51:06,False
U000827,T0001779,like,2024-05-09 13:37:43,True
U000726,T0000034,retweet,2022-05-24 06:27:56,True
U000314,T0000557,like,2023-02-05 03:55:14,False
U000660,T0004966,retweet,2023-02-21 04:28:34,False
U000559,T0000068,retweet,2023-08-03 16:15:50,True
U000089,T0001307,like,2022-12-27 04:07:24,False
U000279,T0001451,like,2022-03-27 12:20:26,True
U000297,T0004838,like,2022-11-06 17:38:39,True
U000893,T0001785,like,2025-07-24 04:34:54,True
U000406,T0003017,like,2024-08-23 02:40:48,False
U000920,T0001043,like,2023-11-29 10:59:27,False
U000509,T0002784,like,2024-04-25 07:02:53,False
U000100,T0004231,like,2024-10-01 01:54:34,True
U000393,T0003309,like,2023-06-09 06:03:25,False
U000074,T0003954,like,2025-04-30 11:08:10,True
U000689,T0000099,quote,2022-03-26 15:20:15,True
U000683,T0001927,like,2022-07-03 00:33:44,True
U000182,T0003366,like,2024-10-10 06:48:43,True
U000369,T0000008,retweet,2023-07-31 05:20:46,True
U000443,T0000569,like,2024-04-02 16:11:22,True
U000165,T0003943,like,2024-01-08 06:26:31,True
U000144,T0001300,like,2024-05-21 14:38:27,True
U000618,T0001482,like,2022-04-24 23:40:46,True
U000955,T0004481,like,2024-11-13 21:40:51,True
U000418,T0002340,reply,2025-10-07 21:10:44,True
U000261,T0000042,like,2024-09-17 14:45:34,True
U000395,T0004515,like,2023-04-14 04:32:51,True
U000591,T0004885,like,2022-12-26 16:10:25,True
U000814,T0001620,reply,2022-10-08 04:30:43,True
U000204,T0004677,reply,2022-09-16 15:02:23,True
U000932,T0004580,like,2023-02-02 15:37:29,True
U000594,T0002319,like,2025-06-23 09:11:28,True
U000931,T0004889,like,2024-02-26 16:45:47,False
U000884,T0001906,like,2022-08-10 13:37:37,True
U000939,T0004850,like,2025-10-31 16:26:52,True
U000789,T0002965,like,2024-11-06 18:33:51,True
U000920,T0000437,like,2022-02-06 18:34:24,True
U000843,T0002009,like,2025-04-27 16:25:28,False
U000839,T0001503,like,2025-11-07 05:13:33,False
U000015,T0000199,like,2024-04-07 18:59:31,True
U000120,T0003621,like,2022-06-05 01:28:34,True
U000910,T0000693,retweet,2022-07-29 00:08:32,False
U000139,T0000199,reply,2023-01-03 06:54:42,True
U000969,T0004888,like,2025-06-09 22:59:33,True
U000097,T0000707,reply,2025-08-28 10:07:10,True
U000270,T0004827,like,2025-06-30 07:48:45,True
U000694,T0001767,retweet,2025-10-05 19:32:03,True
U000122,T0001838,like,2022-11-05 17:53:39,True
U000969,T0001389,like,2023-01-26 17:24:09,True
U000329,T0003764,quote,2022-01-17 04:30:07,True
U000954,T0002365,reply,2022-05-22 01:00:21,True
U000057,T0003750,like,2023-08-31 13:25:47,False
U000636,T0004678,retweet,2023-03-29 16:29:43,True
U000049,T0004414,quote,2023-01-14 10:51:03,True
U000018,T0002819,retweet,2023-04-30 01:27:58,True
U000210,T0002069,like,2021-12-10 02:42:52,True
U000143,T0001544,like,2024-07-23 20:08:50,True
U000281,T0001212,like,2024-06-02 04:28:38,True
U000456,T0002709,like,2024-02-24 03:53:21,True
U000331,T0002058,reply,2023-09-05 02:41:50,True
U000732,T0002069,like,2025-11-22 10:00:06,True
U000210,T0002688,like,2024-07-31 07:12:39,False
U000287,T0002505,retweet,2023-12-20 11:20:25,True
U000346,T0000674,like,2021-12-09 13:43:47,True
U000745,T0002310,retweet,2023-02-02 12:32:20,True
U000124,T0003543,like,2024-11-12 03:41:36,True
U000736,T0000485,like,2022-05-05 01:49:34,True
U000138,T0000434,like,2022-01-22 12:30:29,True
U000101,T0002185,like,2023-11-29 13:32:33,True
U000220,T0001389,like,2023-01-29 02:17:52,True
U000121,T0000868,like,2022-03-16 21:40:37,True
U000888,T0004760,retweet,2023-01-06 19:56:07,True
U000623,T0001091,retweet,2022-07-13 11:21:06,True
U000023,T0003340,like,2024-12-01 04:41:31,True
U000276,T0000273,like,2024-02-06 20:20:05,False
U000467,T0001127,like,2024-06-12 23:47:53,True
U000786,T0003299,retweet,2025-11-11 17:41:15,True
U000814,T0003864,like,2023-09-10 12:08:48,True
U000063,T0003998,like,2023-10-13 02:14:18,True
U000488,T0004131,like,2023-08-04 23:27:08,True
U000821,T0002480,reply,2022-03-11 07:22:14,True
U000278,T0003848,like,2023-01-18 23:44:57,True
U000830,T0003894,reply,2023-11-25 02:06:42,True
U000614,T0001804,retweet,2022-04-19 07:57:44,True
U000761,T0000164,like,2021-12-16 09:09:49,True
U000339,T0002632,retweet,2023-08-20 20:27:45,True
U000981,T0002067,retweet,2023-04-12 16:44:25,True
U000922,T0004694,like,2024-01-25 01:14:31,True
U000665,T0004478,like,2024-09-16 09:41:29,False
U000786,T0001790,like,2023-06-07 05:24:16,True
U000050,T0000674,like,2025-02-13 07:13:22,True
U000606,T0002498,retweet,2025-05-02 16:23:59,True
U000616,T0003297,like,2023-09-08 01:36:52,False
U000046,T0000559,like,2025-09-21 01:50:10,True
U000253,T0003056,reply,2024-06-09 07:13:28,True
U000330,T0002532,like,2023-07-13 21:31:00,True
U000048,T0001122,like,2024-08-02 08:09:40,True
U000776,T0000698,like,2023-02-15 16:35:13,True
U000700,T0002880,retweet,2022-05-07 06:44:52,True
U000735,T0001592,like,2022-07-30 20:35:27,True
U000387,T0004877,reply,2024-06-17 10:59:24,False
U000992,T0001773,like,2023-06-25 16:23:01,True
U000828,T0000679,like,2023-01-16 03:54:04,True
U000564,T0002550,reply,2022-10-04 08:39:40,True
U000301,T0001352,retweet,2025-05-02 09:09:50,True
U000652,T0001385,like,2023-04-17 06:54:06,True
U000910,T0004887,like,2024-08-13 14:14:03,True
U000571,T0003710,like,2024-09-20 10:26:38,True
U000595,T0000934,like,2025-08-07 09:54:06,True
U000035,T0000046,like,2025-10-15 09:05:13,True
U000080,T0000641,like,2024-03-20 20:18:54,True
U000459,T0004445,like,2023-12-27 12:22:54,False
U000594,T0002453,like,2022-06-16 19:23:54,True
U000158,T0002391,retweet,2025-03-10 05:57:25,True
U000914,T0000490,like,2025-10-22 00:14:21,True
U000703,T0000632,like,2022-05-18 06:29:30,True
U000159,T0004811,like,2025-04-06 09:46:10,True
U000159,T0002508,quote,2024-09-27 05:48:09,True
U000698,T0000559,like,2021-12-27 14:20:55,True
U000258,T0002680,retweet,2024-11-28 19:53:46,True
U000901,T0003858,like,2024-12-06 08:55:06,True
U000025,T0002724,like,2023-12-25 05:44:57,True
U000827,T0001509,retweet,2022-08-14 19:30:33,True
U000887,T0000684,like,2023-08-10 02:28:01,True
U000553,T0003501,retweet,2022-10-21 03:56:20,True
U000954,T0004969,reply,2022-02-25 07:58:08,True
U000746,T0003050,like,2025-11-06 16:56:51,True
U000491,T0001653,like,2025-10-31 11:32:04,True
U000664,T0000486,like,2024-06-15 23:42:37,True
U000103,T0003881,like,2024-11-10 07:05:45,True
U000805,T0001752,retweet,2025-07-12 13:30:04,True
U000319,T0003957,like,2024-09-30 12:55:43,False
U000426,T0004256,quote,2025-11-28 12:36:37,True
U000762,T0000584,like,2023-09-15 10:50:48,True
U000702,T0000653,like,2024-01-15 09:24:23,True
U000576,T0002176,retweet,2025-08-15 03:46:52,True
U000592,T0003456,like,2022-05-15 10:33:38,True
U000142,T0000263,like,2025-02-12 02:20:29,True
U000862,T0003835,like,2022-11-23 12:25:59,False
U000129,T0003882,like,2024-01-14 14:15:22,False
U000496,T0001511,like,2024-06-18 00:02:59,True
U000681,T0001906,like,2021-12-16 18:37:23,True
U000027,T0001049,retweet,2022-04-14 03:03:07,True
U000587,T0003237,reply,2022-01-22 10:42:30,True
U000049,T0003874,like,2022-06-30 07:20:53,True
U000622,T0002847,like,2022-12-06 15:59:58,True
U000707,T0001906,like,2024-11-25 00:36:39,True
U000935,T0000962,like,2023-12-28 23:32:55,True
U000859,T0004493,like,2023-04-02 02:00:57,True
U000498,T0004857,like,2023-04-25 08:03:43,False
U000914,T0004511,like,2024-09-18 09:41:25,True
U000977,T0003051,like,2023-02-17 11:45:31,False
U000191,T0003180,like,2024-10-06 07:45:43,False
U000230,T0003624,retweet,2023-09-20 10:53:34,True
U000600,T0003458,like,2025-09-09 07:33:46,True
U000542,T0001332,like,2025-10-01 08:50:28,True
U000068,T0000527,retweet,2024-07-01 22:00:34,True
U000117,T0000898,like,2025-04-19 23:03:10,True
U000222,T0000781,like,2024-01-20 18:22:36,True
U000793,T0001789,retweet,2022-07-01 11:17:23,True
U000607,T0004269,quote,2023-10-22 04:19:55,True
U000541,T0003123,like,2023-04-04 07:04:02,False
U000594,T0001574,retweet,2025-11-03 07:30:22,True
U000696,T0003786,like,2025-08-06 03:34:23,True
U000424,T0003060,like,2025-03-30 18:28:43,True
U000182,T0003119,like,2025-07-14 15:03:18,True
U000701,T0000441,like,2022-01-18 18:26:28,True
U000939,T0002082,retweet,2025-04-18 20:30:50,True
